Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
153557,1.987499407,0.565478566,-1.150730456,3.509415542,0.859829402,0.229052391,0.193442367,-0.030977363,-0.973210093,1.562353013,-1.642982156,-1.044539824,-0.791142271,0.563314495,-0.0904625,1.053027101,-1.004043122,-0.012390065,-1.62068445,-0.316307637,0.185882578,0.477614733,0.060507805,0.229975255,0.160960997,0.133282042,-0.054171325,-0.052586249,2.28,0
9926,-0.781678513,1.180324901,0.99702668,0.171819629,-0.224941688,-0.241347632,-0.06334753,0.704647131,0.849663689,-0.912795231,2.061329637,-3.041671298,-0.890201061,2.06593402,-0.044362265,0.504225385,1.084171209,0.543996099,-0.35182499,-0.204089989,-0.316707557,-0.874372078,0.124331282,-0.167902226,-0.34612466,0.05654999,0.085682849,0.010454751,13.99,0
20871,0.829120642,-0.898553996,0.955751568,-0.334532047,-1.323567376,-0.409278269,-0.537765543,-0.044963052,3.062253342,-1.544610236,0.988708256,-1.607306822,1.59356211,1.331065836,0.775235212,-0.816105764,0.982190551,0.075185779,-0.278100905,0.171608952,0.142816226,0.548190098,-0.206544357,0.390979873,0.390262588,-0.464065809,0.041327507,0.056960566,185.86,0
73721,1.395690133,-1.147103697,0.395377415,-1.53139858,-1.194871515,0.220031308,-1.234765361,0.227568241,-1.977719021,1.548821739,1.520733294,-0.491273018,-0.521811397,0.123525603,0.47098274,-0.754216291,0.87187416,-0.343375254,-0.671902841,-0.446069074,-0.119111717,0.049073907,0.096994267,-0.321985999,0.18103627,-0.161547565,0.054120686,0.001569762,10,0
162096,-2.887199404,1.811749522,-1.226110486,0.085728271,1.195397054,4.399296472,-1.427995373,2.826370359,-0.371696909,-0.737767713,-1.10236643,0.847274481,-0.190942958,0.966364167,-0.473189925,-0.511944331,0.926401167,-0.612066942,1.160036423,-0.228320631,-0.413112498,-1.518255185,-0.093658817,0.644214845,0.498051355,-0.790010259,-0.343060435,-0.145830254,39.9,0
509,1.166591755,0.124033374,0.38199894,1.40355582,-0.254472682,-0.209577143,-0.016416583,0.054509544,0.47564672,-0.088238501,-0.744388317,-0.118819739,-1.350503218,0.308071727,0.039626479,-0.666137669,0.333222414,-0.828916718,-0.359029045,-0.271210355,-0.116682247,-0.1554965,-0.04608533,0.061415534,0.622486699,-0.308574764,0.03217297,0.013178495,6.99,0
55968,1.340563033,-0.804937113,-1.382879926,-1.800112028,1.580388758,3.0604228,-0.745221205,0.697626979,-1.138946907,0.640625109,0.112715236,-0.629722117,0.153780923,0.150308292,0.794097895,1.387377339,-0.178655744,-1.480175356,1.149671617,0.334449692,-0.298711803,-1.323792203,0.112773283,0.957927922,0.336429554,-0.633042966,-0.01774291,0.0249293,80.9,0
120612,-1.781084676,1.474529985,0.652957729,-1.325763156,-0.226578692,-0.132652912,0.104083919,0.294646493,1.097307956,0.679659495,0.672999312,1.176019897,0.632601261,-0.419834351,-0.325116443,0.369028547,-0.935135102,0.211715338,0.092167406,0.289692209,-0.217744475,-0.354182163,0.05747971,-0.426708279,-0.020537087,-0.311378044,-0.257501448,0.020318844,2.31,0
151439,-0.984009588,1.703151332,-0.781760599,-0.942197826,0.932519452,0.300915862,0.200145385,-2.510290132,0.569438545,0.930919299,0.384344773,0.228345984,-0.746785644,0.45020407,-0.040683139,-0.225288074,-0.749587948,0.816585725,0.338902095,-0.165436055,2.567759276,0.482489135,0.179017786,0.188852263,-0.6443106,-0.239165755,0.646210678,0.234846945,0.89,0
56387,1.075312169,-1.930964047,0.421899922,-1.386974827,-1.811762262,0.194582102,-1.34035948,0.240003479,-1.533355923,1.528901253,0.747381249,-1.376385802,-1.574329499,0.176594077,0.674751732,-0.024663422,0.409985149,0.762262573,-0.431517328,-0.088656834,0.084991793,0.133025647,-0.161574644,-0.352805257,0.140648335,-0.083737093,0.014967582,0.038176344,198,0
56308,0.939168703,-0.795697559,1.123219259,0.132408555,-1.275729758,0.214407886,-0.820238587,0.352958977,0.970920282,-0.274322085,1.270094437,0.715675664,-1.158483081,0.02836231,-0.035759911,0.069406898,0.093465186,-0.257363442,0.064281793,0.023795439,0.017341608,-0.01993392,0.035141915,0.274590747,-0.08912027,0.984028215,-0.045561335,0.018347856,100,0
67324,1.238259753,0.300092102,0.190954486,0.499350919,-0.150103507,-0.560058504,-0.022307775,-0.037218671,-0.209262685,-0.113819724,1.344159588,0.831674226,0.229481009,-0.116961738,0.413997684,0.769132335,-0.37716963,0.299331148,0.214936603,-0.058881059,-0.257679392,-0.774912683,0.07674259,-0.036130113,0.231177119,0.097305011,-0.026950123,0.017225872,0.89,0
151789,-0.525140926,0.094710727,-0.615316697,-0.356381885,-1.603965395,0.047727053,1.681156428,0.033599523,0.366595346,-0.955163328,-1.259001879,0.586393979,0.493874509,-0.011718098,-0.887547521,0.249213159,-0.350855668,-0.733385877,-0.170084627,-0.324176869,-0.151299554,-0.270830727,1.107682472,-0.021405504,-2.407583252,-0.215524305,0.262019388,0.188705827,375.7,0
150318,1.963599134,-2.049901941,0.073554315,-1.429544482,-2.262837388,-0.237077557,-1.793664182,0.119526324,-0.815977447,1.634628046,0.654459262,-0.2800733,0.027418525,-0.541191455,-0.293265474,0.225177381,0.046429227,0.920611036,-0.210076073,-0.213704423,0.021355916,0.277039528,0.247629308,0.038664389,-0.662656251,-0.265861831,0.037361506,-0.019352883,128.26,0
34246,0.494436736,-1.139324547,-0.332494735,1.120903215,-0.626535827,0.376317939,-0.141047993,0.298612032,0.849977658,-0.852227007,0.810357781,-0.232647071,-2.281000135,-1.192314388,-0.593766052,0.235900487,1.362000909,0.665885696,-0.041419347,0.454583292,0.130963721,-0.157544443,-0.440955982,-0.382181475,0.341245282,0.634418605,-0.056915804,0.080542748,339.01,0
68657,1.182830702,-0.321671415,-0.024689315,0.519483831,0.006975353,0.589426643,-0.28254598,0.223886305,0.900239689,-0.2188357,-1.997151642,-0.874596233,-1.659944744,0.210744204,0.425830013,0.023072168,-0.124177914,-0.479145988,0.386793726,-0.125722817,-0.355080848,-1.013480198,-0.087097153,-1.360304145,0.369760075,0.298512492,-0.021944997,0.003897166,55.16,0
62353,0.161881771,-2.227122921,-0.163269604,-1.074220325,-1.177192729,0.276667608,0.07972543,0.14383868,1.432103673,-1.296492899,1.727456397,1.379491102,-0.545695623,0.44082233,1.037508721,-0.970978079,0.398459047,-0.375991591,0.263450746,0.880887855,0.38943992,0.19915766,-0.479153151,-0.213419568,0.157456834,-0.0102137,-0.047311736,0.089393631,523.44,0
108897,1.874318869,-1.090097,-1.21473304,-0.646476579,-0.655762292,-0.933401376,-0.327545049,-0.398795473,0.431925629,0.581134428,2.229619141,-2.12023999,2.273118614,1.576514194,-1.072506948,0.997931281,0.675822316,-0.639189382,0.330431997,0.266757188,0.457563632,1.243963809,-0.136525759,0.040876353,0.071208188,-0.000648409,-0.088268514,-0.053231187,165.65,0
150612,-2.690795538,-0.950002251,2.007648059,-0.267573133,0.411590866,2.673193208,-0.753083355,1.444309932,0.719428953,-1.530496135,0.077902402,0.984760326,-0.462227415,-0.436915055,-1.226783199,0.205116257,-0.178989562,-0.319348749,-2.343353837,-0.336680185,0.345547028,0.926015734,-0.510069356,-0.635441899,0.520530683,-0.530649133,0.052049442,-0.219529858,167,0
105228,1.97881948,-0.620689328,-0.887063667,-1.402467742,-0.358942173,-0.473067469,-0.500426412,-0.132571976,2.945809463,-1.170283595,2.18322721,-0.678937732,2.313804683,1.582311867,-0.37718243,-0.482005014,0.257053055,0.559410556,0.712388423,-0.101999493,-0.037544984,0.308310268,0.176040671,0.699000446,-0.128900464,-0.346920771,-0.018153738,-0.051197242,36.85,0
162271,-1.063669014,1.472200872,-0.685646538,-0.779761563,0.053846927,-0.644899625,0.238200497,0.870137928,-0.342389557,-0.406381489,-0.049318113,0.63764916,-0.735267449,1.025309726,-1.340660313,0.188576442,-0.26193369,-0.061849231,0.35203073,-0.163440013,-0.080137352,-0.256037595,0.116021255,-0.432796705,-0.754806153,0.172871397,0.246175588,0.186653777,4.97,0
120290,1.895968699,-0.616843288,-0.022551061,0.4494417,-0.888507353,0.01798485,-0.941104723,0.216160339,1.162803304,0.198313259,0.416727831,0.638970177,-0.412388908,0.008674858,0.108818958,0.943463614,-0.992896432,0.726935445,0.021784588,-0.161063268,0.061945362,0.220808664,0.249624584,-0.342482018,-0.553571799,0.167489741,-0.003962773,-0.044081118,32.8,0
19890,1.352638621,-0.518967784,0.610579787,-0.291916448,-0.891012463,-0.320174078,-0.752123307,-0.08564381,0.908309333,0.090061754,0.498033628,-3.000960769,1.198251767,1.088309469,-0.924544142,0.275718813,1.717998144,-1.888988564,0.380049123,-0.059297068,-0.149410617,-0.077452582,0.013620004,0.027267395,0.445444142,-0.251496672,0.000638715,0.002410003,10,0
162249,2.199960991,-1.649223052,-0.151571793,-1.563495813,-1.624021285,0.144025275,-1.740262151,0.025232852,-0.734355157,1.416192361,-1.196004394,-0.167694984,1.889421874,-1.197092148,0.013125253,-0.040862241,0.121178706,0.262702825,-0.22252954,-0.240902758,-0.136893625,0.121334754,0.302771327,0.476855679,-0.459064121,-0.270165976,0.06328244,-0.017390789,47,0
139006,1.902918742,-0.385502509,-0.507275139,0.343628567,-0.32166489,-0.135322976,-0.38930585,-0.033302773,1.108197114,-0.231660229,-0.710831739,1.031219033,1.202763754,-0.253193534,0.641747303,0.154710829,-0.615909609,-0.326916587,-0.109667143,-0.034007679,-0.147343551,-0.359707751,0.344555933,0.588371703,-0.38924176,-0.653998915,0.031118926,-0.014854459,54.99,0
86960,-0.953730697,-0.037938068,0.781261763,-3.275465278,-0.615971952,-0.112804889,-0.083312117,-0.039102451,-1.307965425,1.481325761,-1.858299073,-0.820540179,1.658582855,-1.290488106,-0.644002588,0.110101035,-0.411486061,0.070669863,-0.481743013,0.072055239,-0.579134301,-0.707281106,-0.045622392,-1.056332222,-0.241972211,-0.561447767,0.193174833,-0.17077442,49.96,0
125247,-2.734679015,-3.06041312,-1.332857249,-1.247963736,0.385819455,-1.938675141,-1.499235086,0.885024604,1.400079064,-1.37260326,0.109999891,1.16505008,-0.270489572,1.091216896,0.635571717,0.195639724,-0.437167176,1.371969774,0.993121525,0.30423418,0.781530455,1.252093226,-0.223085235,-0.234574622,-2.193729778,-0.497765924,0.096202883,-0.23058462,44.61,0
13340,-0.69069329,0.975959198,1.317697607,-0.012340662,0.854940654,1.098072284,0.42014029,0.306975234,1.420890119,-0.519237995,1.571822996,-3.038699791,0.261624095,1.12456787,1.448704045,-0.944875137,1.910152505,-1.680426949,-1.862472562,0.041169957,-0.395011284,-0.49102707,0.119204951,-1.11536972,-0.519209897,0.143270451,0.233459708,-0.092121984,18.99,0
30634,1.389356455,-0.275431502,-0.071255879,-0.730054979,-0.606660082,-1.179944558,-0.067836954,-0.324800486,-1.550772583,0.830384001,1.793168399,0.577248274,0.820521837,0.160555075,-0.383166339,0.824733917,0.18466602,-1.273598985,0.84165844,0.124472262,0.265811483,0.701701491,-0.16281042,0.600843165,0.76276643,-0.117775909,-0.027235261,-0.004211213,15,0
159474,-0.231698257,1.034858238,0.092449718,-0.924551978,0.7421217,-1.068762326,0.988777963,-1.153286502,-0.174283991,-0.705923431,-0.957091773,0.942196495,1.192841294,-0.10085025,-1.304321484,-0.137304015,-0.56414549,-0.950391338,-0.57836016,-0.37200538,0.693639557,-0.278661186,0.19574427,0.079072195,-1.115211115,-0.020341922,0.231859553,0.254801558,1,0
41171,-0.780843366,1.069349227,0.363702239,0.962931636,1.437835874,-0.885267678,0.516582358,-0.169026302,-0.580996558,-0.438046891,-0.614675497,0.025500275,1.320401075,-1.439804368,1.135983331,0.304268269,0.536196266,0.828043569,0.526187174,0.167773086,-0.0244195,0.194847503,-0.39764373,-0.525393685,-0.071479438,-0.275088768,0.388921333,0.217546505,1,0
43298,0.736994843,-1.065015537,0.92845814,0.344321145,-0.969270639,0.961848774,-0.708889722,0.4712087,0.929075161,-0.374624437,1.24889027,1.134974418,-0.663230533,-0.154062217,-0.459327567,-0.427759087,0.473146547,-0.945155337,-0.090797156,0.185564403,-0.025441504,-0.206239072,-0.018994992,-0.222750926,-0.120569203,0.935808012,-0.038632935,0.027433558,183.1,0
128227,1.785804824,-1.63288098,-1.232379728,-1.174364501,0.008529689,1.83006623,-1.045108795,0.509407215,-0.003694377,0.612925323,0.295227398,0.150608165,-0.011746165,-0.235519249,-0.209316905,0.591881958,0.553011428,-2.318297036,0.511074812,0.183858602,-0.074490221,-0.391695966,0.213809225,-2.429174878,-0.62522561,-0.425966506,0.02770984,-0.05304572,157.42,0
121117,-0.298752355,1.163038596,-0.084500635,-0.563675239,0.185072478,-1.117742273,0.725852613,0.174518159,-0.337702593,-0.663121121,-0.985476691,0.725675264,0.92773104,0.257060303,-0.530191619,0.008003167,-0.311089413,-0.791788828,-0.072436274,-0.080294073,-0.209362559,-0.525028379,0.119767186,-0.009587349,-0.426086096,0.141560583,0.125468991,0.036047166,8.99,0
52054,-0.463248332,0.545845621,1.488982274,0.686135172,-0.19279835,-0.518309441,1.4263364,-0.341916385,-0.401973037,-0.27506961,-0.624026028,-0.678346928,-0.789918983,0.179397489,0.84412361,0.025928792,-0.52539393,0.22473185,-0.334424547,0.247021037,0.171735809,0.396665065,0.025376365,0.341036473,0.212459137,-0.352074887,-0.146424687,-0.152097997,144,0
143871,2.08835224,-1.177841339,0.326277278,-0.770046573,-1.670241591,-0.293850034,-1.546884988,0.006839407,0.463039058,0.640091996,-0.795481164,0.151006626,1.651883935,-1.128157291,0.50187462,1.644572136,-0.223522397,-0.78136726,0.220871349,0.106841747,0.441499961,1.400405141,0.145829504,-0.040390937,-0.365443574,-0.090340158,0.060656272,-0.026708113,28.99,0
144496,1.967561273,-0.315768701,-0.918378825,0.70401185,-0.162848883,0.099580126,-0.607356646,0.02496476,1.423515595,-0.653198671,-1.136367003,0.850429107,1.21701578,-2.069476515,-0.896970862,0.13258865,0.687301749,0.312853944,0.00740303,-0.036124197,0.140465211,0.847716258,-0.025810937,0.510491282,0.0956911,0.751023456,0.002906659,-0.019388591,23.6,0
171624,1.922992579,-0.490336255,-0.471572705,0.269984475,-0.595842815,-0.275167029,-0.616262918,0.070680576,1.078037143,0.071395642,0.53339188,0.755425011,-0.248238047,0.246342984,0.359452044,0.591518465,-1.015986448,0.936977071,0.023898743,-0.169438773,0.256559707,0.808549861,0.071801512,-0.331123153,-0.151385891,-0.245287015,0.022486392,-0.045939624,33.08,0
52682,-0.269669949,0.784756247,1.745775112,0.931199865,-0.225261788,-0.6119022,0.409292761,-0.100062966,-0.721580177,-0.12227642,-0.256258716,-0.161100508,0.24525509,0.217860962,1.803111328,-0.466725785,0.268739252,0.004528035,1.627194003,0.264679455,-0.005863316,-0.030413533,-0.161238063,0.442869471,0.150527669,0.698301901,-0.022042642,0.00010904,19.6,0
50202,1.161668427,0.101174556,0.374931805,1.407570685,-0.275354786,-0.213605836,-0.02716186,0.06561083,0.506651781,-0.083318267,-0.779601127,-0.228643759,-1.556752968,0.349764822,0.062614653,-0.656116476,0.345106824,-0.803052253,-0.358422452,-0.27942304,-0.117562033,-0.173727585,-0.045781495,0.055883279,0.614586303,-0.308145562,0.030355087,0.013164662,9.46,0
145745,-4.674030078,2.224604386,0.030303556,0.775623403,-3.940563176,0.828468977,-3.362093059,3.478977098,-0.05624713,0.157736781,-2.834786583,1.651325457,1.496512427,0.194430451,-1.55063614,-1.52238611,1.762347208,1.788937845,-0.072586251,-0.349824175,-0.124172454,0.133429185,-0.169082746,0.004797322,0.860083768,-0.136209408,0.013230562,-0.052774095,20,0
87616,-2.043314719,1.012131056,2.280866802,0.577266506,-2.220397857,0.995042064,-1.716191262,1.396817601,0.397277095,0.609583712,-2.286165804,0.550985757,0.675289734,-1.135887705,-1.432135556,-2.054725487,0.924816954,1.782809593,0.093243474,-0.072637037,-0.291278481,0.226513154,-0.289318414,0.044103415,0.684547049,-0.136500027,0.534397726,0.222149144,10,0
115236,-0.906367312,0.119678504,1.081533073,-2.512542883,0.376275297,-0.720310053,0.565864745,-0.1621634,-1.741732043,-0.028259418,0.668876345,-0.280561804,0.368901829,-0.09847413,-0.871042326,1.435934939,-0.501190875,-0.675565127,0.30197783,0.063781028,0.394064064,0.928578507,-0.6222469,-0.281080719,0.958009749,-0.009615873,-0.13939768,0.033814838,36.44,0
126835,1.867046801,-1.43129887,0.484205086,0.935807482,-1.338110537,1.640382148,-1.811566954,0.471041003,1.284746769,0.560159683,-2.590689369,0.646022085,1.065679373,-1.590290449,-1.685197532,-1.580629106,-0.047860709,1.625292455,-0.732594951,-0.452472853,-0.240807736,0.215849995,0.090006333,0.029535368,-0.143144949,-0.469407895,0.149914863,0.000151531,77.87,0
60386,1.201015381,0.267521899,0.147939227,1.321380113,-0.044812659,-0.407308249,0.182623725,-0.053372352,0.165306826,-0.025165801,-0.549186222,-0.006514483,-0.908527252,0.428171361,0.324572884,-0.63354604,0.209369603,-0.794859803,-0.481963904,-0.252464485,-0.017741668,0.114256656,-0.105914712,0.081832759,0.741873843,-0.228703476,0.021154846,0.008398333,1,0
56834,1.411662211,-0.980237168,0.702830709,-1.306066686,-1.5452961,-0.697164785,-0.956105184,-0.138693655,-1.960605738,1.344678998,0.222215572,-0.276795209,1.088637509,-0.390297702,0.817242486,-0.68616644,0.832625841,-0.872924888,-0.6457164,-0.293864042,-0.387743378,-0.749927398,0.26032716,0.350000272,0.01839211,-0.474420614,0.053667033,0.032403333,30,0
77948,1.418050142,-0.480692587,0.240190106,-0.948325685,-0.683740967,-0.372356971,-0.612794853,-0.013828257,-1.014580183,0.787134475,0.891434305,-0.151989974,0.051568927,0.069989571,0.142275076,1.60310751,-0.25368332,-0.917971534,1.199007278,0.088196608,-0.133784675,-0.553272266,0.058076061,-0.380785601,0.279999008,-0.491216479,0.000700968,0.004304765,7.9,0
149839,-0.315170328,-0.051711014,-0.75093183,-3.066163829,-0.194270432,-0.977143042,-0.235401704,0.158092451,-2.171794373,0.978119722,-1.623401326,-1.158282163,0.542009799,-0.023917785,-0.696971702,-0.21995299,0.057344248,0.296513349,-0.992832239,-0.45354025,0.215480909,0.9782316,0.035714,0.479047626,-0.730834331,-0.232647017,0.226038809,0.241100089,0.01,0
153452,2.075989403,0.11292568,-1.27372227,0.355722867,0.09142522,-1.340174146,0.358964118,-0.491891665,0.370389824,-0.028046723,-0.432467508,1.094089077,1.555614957,0.191161894,0.576082188,-0.28935127,-0.584930463,-0.251116303,-0.244920567,-0.152142133,0.262338701,1.000087939,-0.016213862,0.124466309,0.317821838,-0.116107826,-0.009679365,-0.055481674,0.79,0
100897,-0.176302856,0.656286573,1.42251512,0.111280305,-0.652590668,1.170320893,-1.615682684,-2.084641014,1.822015679,-0.427209232,1.782140462,-1.754324662,1.335034213,1.563174416,-0.182165507,0.473816828,0.42159968,0.94434031,0.471401358,-0.484370156,2.195513421,-0.77910456,0.080637226,0.652407223,0.281007684,0.688015417,0.223868157,0.242302936,14.95,0
87556,2.059818056,0.013892991,-1.337955192,0.27856653,0.335759407,-0.664167962,0.247129628,-0.281894947,0.612366116,-0.137195994,-0.798808684,0.922977519,0.974636797,0.137819799,0.131437801,-0.300786097,-0.453922932,-0.669139548,0.261555361,-0.143539597,-0.261196177,-0.599455783,0.287515145,0.566446851,-0.040682108,-0.610972276,-0.010898914,-0.041295237,9.99,0
78709,-0.404779894,0.915051724,0.992897414,-0.095159139,0.343327362,-0.691704454,0.867370154,-0.213084812,-0.461743075,-0.33420307,-0.950996283,-0.236125412,0.203439826,0.16226052,0.686038563,0.137301606,-0.555471812,0.000898951,0.152075912,-0.057513843,0.108644187,0.30415043,-0.145444525,-0.076965804,-0.297283731,0.303923341,-0.020541939,0.139876904,17.54,0
62243,-0.534619201,1.154315022,1.371817646,-0.020958616,0.027602215,-0.773524018,0.623375877,0.002601614,-0.658591964,-0.242611232,1.744283266,0.885571719,0.394134987,-0.335146398,0.144038229,0.489011097,-0.198063582,0.234876904,0.124682384,0.122846115,-0.178585742,-0.504955173,0.02366247,0.493847024,-0.210156129,0.028651843,0.111641156,0.086296137,1.79,0
